participant,participant_order,participant_session,condition,condition_session,source_file,timestamp_utc,seconds_from_active_start,event,mode,position,depth
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:20.807851600+00:00,88.107697,touch_started,Browsing,0.6254,0.3283
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:20.807851600+00:00,88.107697,selection_confirmed,Browsing,0.6254,0.3283
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:20.808856900+00:00,88.108702,mode_changed,Detail,0.6254,0.3283
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:20.808856900+00:00,88.108702,detail_entered,Detail,0.6254,0.3283
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:21.552614800+00:00,88.85246,touch_ended,Detail,0.6241,0.2988
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:23.815945400+00:00,91.115791,touch_started,Detail,0.6394,0.3552
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:23.816944200+00:00,91.116789,mode_changed,Browsing,0.6394,0.3552
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:23.816944200+00:00,91.116789,detail_exited,Browsing,0.6394,0.3552
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:24.832479700+00:00,92.132325,touch_ended,Browsing,0.6206,0.3008
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:25.504981900+00:00,92.804827,touch_started,Browsing,0.6171,0.3142
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:25.505980200+00:00,92.805825,candidate_changed,Browsing,0.6171,0.3142
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:25.769408600+00:00,93.069254,touch_ended,Browsing,0.6161,0.3011
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:26.368127300+00:00,93.667972,touch_started,Browsing,0.6213,0.3178
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:26.368662800+00:00,93.668508,candidate_changed,Browsing,0.6213,0.3178
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:35.920748900+00:00,103.220594,touch_ended,Browsing,0.6076,0.3042
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:37.990866700+00:00,105.290712,touch_started,Browsing,0.6271,0.3218
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:37.991372100+00:00,105.291217,selection_confirmed,Browsing,0.6271,0.3218
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:37.991898700+00:00,105.291744,mode_changed,Detail,0.6271,0.3218
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:37.992426900+00:00,105.292272,detail_entered,Detail,0.6271,0.3218
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:38.510485900+00:00,105.810331,touch_ended,Detail,0.6169,0.2964
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:38.839677600+00:00,106.139523,touch_started,Detail,0.6185,0.338
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:38.841233700+00:00,106.141079,mode_changed,Browsing,0.6185,0.338
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:38.841233700+00:00,106.141079,detail_exited,Browsing,0.6185,0.338
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:39.673112400+00:00,106.972958,touch_ended,Browsing,0.6152,0.2902
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:40.872696400+00:00,108.172542,touch_started,Browsing,0.6226,0.405
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:40.872696400+00:00,108.172542,selection_confirmed,Browsing,0.6226,0.405
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:40.872696400+00:00,108.172542,mode_changed,Detail,0.6226,0.405
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:40.874216100+00:00,108.174061,detail_entered,Detail,0.6226,0.405
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:41.515892200+00:00,108.815737,touch_ended,Detail,0.6205,0.3265
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:43.264902800+00:00,110.564748,space_pressed,Detail,0.6538,0.4373
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:46.435886200+00:00,113.735731,pose_tracking_lost,Detail,0.6037,0.8636
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:46.435886200+00:00,113.735731,mode_changed,Overview,0.6037,0.8636
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:46.623815400+00:00,113.923661,intro_back_clicked,Overview,0.6037,0.8636
3,MoveFirst,4,Baseline,1,user_events_20260610_152641_898.tsv,2026-06-10 06:28:46.626921900+00:00,113.926767,session_end,Overview,0.6037,0.8636
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:28:58.171384300+00:00,-5.246125,session_start,Overview,0.5,0.5
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:28:58.180088700+00:00,-5.23742,pose_tracking_lost,Overview,0.5,0.5
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:03.415411400+00:00,-0.0020980000000000443,pose_tracking_restored,Overview,0.5,0.5
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:03.417508500+00:00,0.0,mode_changed,Browsing,0.5009,0.5054
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:03.418029700+00:00,0.000521,candidate_changed,Browsing,0.5009,0.5054
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:05.572384100+00:00,2.154875,pose_tracking_lost,Browsing,0.5324,0.9046
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:05.573390600+00:00,2.155882,mode_changed,Overview,0.5324,0.9046
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:06.607102300+00:00,3.189593,pose_tracking_restored,Overview,0.5324,0.9046
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:06.608108500+00:00,3.1906,mode_changed,Browsing,0.5324,0.9047
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:06.609107+00:00,3.191598,candidate_changed,Browsing,0.5324,0.9047
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:08.858843100+00:00,5.441334,pose_tracking_lost,Browsing,0.532,0.8967
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:08.858843100+00:00,5.441334,mode_changed,Overview,0.532,0.8967
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:11.277361500+00:00,7.859853,pose_tracking_restored,Overview,0.532,0.8967
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:11.278394300+00:00,7.860885,mode_changed,Browsing,0.5319,0.8967
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:11.278394300+00:00,7.860885,candidate_changed,Browsing,0.5319,0.8967
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:14.380586600+00:00,10.963078,touch_started,Browsing,0.4613,0.3484
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:14.380586600+00:00,10.963078,selection_confirmed,Browsing,0.4613,0.3484
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:14.381586100+00:00,10.964077,mode_changed,Detail,0.4613,0.3484
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:14.381586100+00:00,10.964077,detail_entered,Detail,0.4613,0.3484
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.005645600+00:00,11.588137,touch_ended,Detail,0.4457,0.2962
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.141075800+00:00,11.723567,touch_started,Detail,0.4453,0.2938
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.141075800+00:00,11.723567,mode_changed,Browsing,0.4453,0.2938
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.141075800+00:00,11.723567,detail_exited,Browsing,0.4453,0.2938
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.418210700+00:00,12.000702,touch_ended,Browsing,0.4429,0.2898
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.928340800+00:00,12.510832,touch_started,Browsing,0.4523,0.2939
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.929347300+00:00,12.511838000000001,selection_confirmed,Browsing,0.4523,0.2939
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.929347300+00:00,12.511838000000001,mode_changed,Detail,0.4523,0.2939
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:15.929852100+00:00,12.512343,detail_entered,Detail,0.4523,0.2939
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:19.903703600+00:00,16.486195,touch_ended,Detail,0.5149,0.3137
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:20.353754700+00:00,16.936246,touch_started,Detail,0.5224,0.369
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:20.356781800+00:00,16.939273,mode_changed,Browsing,0.5224,0.369
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:20.357286500+00:00,16.939778,detail_exited,Browsing,0.5224,0.369
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:21.937722800+00:00,18.520214,touch_ended,Browsing,0.5481,0.3653
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:22.205020800+00:00,18.787512,touch_started,Browsing,0.5537,0.3559
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:22.205020800+00:00,18.787512,selection_confirmed,Browsing,0.5537,0.3559
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:22.206026200+00:00,18.788517,mode_changed,Detail,0.5537,0.3559
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:22.206026200+00:00,18.788517,detail_entered,Detail,0.5537,0.3559
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:35.041230700+00:00,31.623722,touch_ended,Detail,0.5629,0.3338
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:35.349404400+00:00,31.931895,touch_started,Detail,0.5635,0.3332
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:35.350403600+00:00,31.932895,mode_changed,Browsing,0.5635,0.3332
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:35.350908700+00:00,31.9334,detail_exited,Browsing,0.5635,0.3332
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:40.243482700+00:00,36.825974,touch_ended,Browsing,0.5171,0.3364
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:41.713287800+00:00,38.295779,touch_started,Browsing,0.4874,0.3054
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:41.713287800+00:00,38.295779,selection_confirmed,Browsing,0.4874,0.3054
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:41.714292700+00:00,38.296784,mode_changed,Detail,0.4874,0.3054
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:41.714292700+00:00,38.296784,detail_entered,Detail,0.4874,0.3054
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:43.135575700+00:00,39.718067,touch_ended,Detail,0.4945,0.3173
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:43.330791+00:00,39.913282,touch_started,Detail,0.5037,0.3323
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:43.331804800+00:00,39.914296,mode_changed,Browsing,0.5037,0.3323
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:43.331804800+00:00,39.914296,detail_exited,Browsing,0.5037,0.3323
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:45.412063100+00:00,41.994554,touch_ended,Browsing,0.5071,0.3169
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:45.449794100+00:00,42.032285,touch_started,Browsing,0.5067,0.3162
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:45.450379200+00:00,42.03287,selection_confirmed,Browsing,0.5067,0.3162
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:45.450379200+00:00,42.03287,mode_changed,Detail,0.5067,0.3162
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:45.451386+00:00,42.033877,detail_entered,Detail,0.5067,0.3162
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:49.315450200+00:00,45.897941,touch_ended,Detail,0.5286,0.3323
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:50.218675+00:00,46.801166,touch_started,Detail,0.5251,0.3474
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:50.220180900+00:00,46.802672,mode_changed,Browsing,0.5251,0.3474
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:50.220180900+00:00,46.802672,detail_exited,Browsing,0.5251,0.3474
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:50.433606+00:00,47.016097,touch_ended,Browsing,0.5205,0.3432
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:58.797912800+00:00,55.380404,touch_started,Browsing,0.4024,0.3453
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:29:58.798938300+00:00,55.381429,candidate_changed,Browsing,0.4024,0.3453
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:00.968022+00:00,57.550513,touch_ended,Browsing,0.2055,0.3252
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:01.383844700+00:00,57.966336,touch_started,Browsing,0.1735,0.3343
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:01.383844700+00:00,57.966336,candidate_changed,Browsing,0.1735,0.3343
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:06.160555500+00:00,62.743047,touch_ended,Browsing,0.1964,0.3572
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:06.236500600+00:00,62.818992,touch_started,Browsing,0.2917,0.3422
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:06.237507200+00:00,62.819998,selection_confirmed,Browsing,0.2917,0.3422
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:06.237507200+00:00,62.819998,mode_changed,Detail,0.2917,0.3422
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:06.238507400+00:00,62.820998,detail_entered,Detail,0.2917,0.3422
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:06.875610600+00:00,63.458102,touch_ended,Detail,0.4807,0.3127
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:07.392594600+00:00,63.975086,touch_started,Detail,0.5199,0.3238
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:07.393608800+00:00,63.9761,mode_changed,Browsing,0.5199,0.3238
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:07.393608800+00:00,63.9761,detail_exited,Browsing,0.5199,0.3238
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:08.137028600+00:00,64.71952,touch_ended,Browsing,0.5493,0.3159
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:09.136786600+00:00,65.719278,touch_started,Browsing,0.5593,0.3452
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:09.136786600+00:00,65.719278,selection_confirmed,Browsing,0.5593,0.3452
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:09.136786600+00:00,65.719278,mode_changed,Detail,0.5593,0.3452
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:09.138309800+00:00,65.720801,detail_entered,Detail,0.5593,0.3452
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:10.394939300+00:00,66.97743,touch_ended,Detail,0.5486,0.3399
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:11.699798100+00:00,68.282289,space_pressed,Detail,0.5743,0.328
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:13.834524+00:00,70.417015,touch_started,Detail,0.5691,0.3746
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:13.834524+00:00,70.417015,mode_changed,Browsing,0.5691,0.3746
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:13.834524+00:00,70.417015,detail_exited,Browsing,0.5691,0.3746
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:14.810623+00:00,71.393114,touch_ended,Browsing,0.549,0.3207
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:14.972346500+00:00,71.554838,touch_started,Browsing,0.5363,0.3264
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:14.972346500+00:00,71.554838,selection_confirmed,Browsing,0.5363,0.3264
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:14.972346500+00:00,71.554838,mode_changed,Detail,0.5363,0.3264
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:14.973853+00:00,71.556344,detail_entered,Detail,0.5363,0.3264
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:15.408403800+00:00,71.990895,touch_ended,Detail,0.5229,0.3323
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:16.580260900+00:00,73.162752,touch_started,Detail,0.4445,0.324
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:16.581268400+00:00,73.163759,mode_changed,Browsing,0.4445,0.324
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:16.581268400+00:00,73.163759,detail_exited,Browsing,0.4445,0.324
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:19.292329600+00:00,75.874821,pose_tracking_lost,Browsing,0.4382,0.3301
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:19.293340+00:00,75.875831,mode_changed,Overview,0.4382,0.3301
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:19.416144400+00:00,75.998635,pose_tracking_restored,Overview,0.4382,0.3301
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:19.416144400+00:00,75.998635,mode_changed,Browsing,0.4377,0.33
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:19.416144400+00:00,75.998635,candidate_changed,Browsing,0.4377,0.33
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:20.929981+00:00,77.512472,touch_started,Browsing,0.3698,0.3364
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:20.929981+00:00,77.512472,candidate_changed,Browsing,0.3698,0.3364
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:21.085113200+00:00,77.667604,touch_ended,Browsing,0.3679,0.3302
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:21.269735500+00:00,77.852227,touch_started,Browsing,0.368,0.3263
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:21.271240200+00:00,77.853731,candidate_changed,Browsing,0.368,0.3263
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:21.819740100+00:00,78.402231,touch_ended,Browsing,0.376,0.3195
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:23.651872500+00:00,80.234364,touch_started,Browsing,0.4421,0.3264
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:23.651872500+00:00,80.234364,candidate_changed,Browsing,0.4421,0.3264
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:23.767716600+00:00,80.350208,touch_ended,Browsing,0.4237,0.3121
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:24.880100600+00:00,81.462592,touch_started,Browsing,0.3949,0.3002
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:24.881613300+00:00,81.464104,selection_confirmed,Browsing,0.3949,0.3002
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:24.881613300+00:00,81.464104,mode_changed,Detail,0.3949,0.3002
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:24.882620200+00:00,81.465111,detail_entered,Detail,0.3949,0.3002
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:26.282189+00:00,82.86468,touch_ended,Detail,0.463,0.2982
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:27.301297500+00:00,83.883789,space_pressed,Detail,0.4711,0.3152
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:30.223796300+00:00,86.806287,intro_back_clicked,Detail,0.4921,0.7639
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,2026-06-10 06:30:30.226305500+00:00,86.808797,session_end,Detail,0.4921,0.7643
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:30:46.861665900+00:00,-13.900691,session_start,Overview,0.5,0.5
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:30:46.870388400+00:00,-13.891968,pose_tracking_lost,Overview,0.5,0.5
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:00.762356300+00:00,0.0,pose_tracking_restored,Overview,0.5,0.5
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:00.762356300+00:00,0.0,mode_changed,Browsing,0.4917,0.5005
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:00.763869800+00:00,0.001513,candidate_changed,Browsing,0.4917,0.5005
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:01.853243900+00:00,1.090887,pose_tracking_lost,Browsing,0.0849,0.523
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:01.853759100+00:00,1.091402,mode_changed,Overview,0.0849,0.523
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:08.928492600+00:00,8.166136,pose_tracking_restored,Overview,0.0849,0.523
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:08.928997400+00:00,8.166641,mode_changed,Browsing,0.0879,0.5254
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:08.928997400+00:00,8.166641,candidate_changed,Browsing,0.0879,0.5254
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:11.866033300+00:00,11.103677,touch_started,Browsing,0.4018,0.367
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:11.867118900+00:00,11.104762,candidate_changed,Browsing,0.4018,0.367
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:11.970384100+00:00,11.208027,touch_ended,Browsing,0.3938,0.3522
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:12.132463+00:00,11.370106,touch_started,Browsing,0.3864,0.3304
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:12.968891100+00:00,12.206534,touch_ended,Browsing,0.3863,0.2965
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:13.294374900+00:00,12.532018,touch_started,Browsing,0.3944,0.3113
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:13.432624+00:00,12.670266999999999,touch_ended,Browsing,0.3878,0.3114
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:14.283143100+00:00,13.520786,touch_started,Browsing,0.3907,0.3017
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:14.284648900+00:00,13.522292,selection_confirmed,Browsing,0.3907,0.3017
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:14.284648900+00:00,13.522292,mode_changed,Detail,0.3907,0.3017
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,2026-06-10 06:31:14.285654900+00:00,13.523298,detail_entered,Detail,0.3907,0.3017
