participant,participant_order,participant_session,condition,condition_session,source_file,from_mode,to_mode,transition,direction,position,depth,pre_3s_events,pre_3s_candidate_changes,pre_3s_path_distance,pre_3s_position_delta,pre_3s_depth_delta
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5067,0.3162,6,0,0.03417367555666217,0.012200000000000044,-0.0011000000000000454
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5251,0.3474,2,0,0.015500322577288502,-0.0034999999999999476,0.015100000000000002
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Browsing,Detail,Browsing -> Detail,forward,0.2917,0.3422,2,0,0.09647326054404923,0.09530000000000002,-0.015000000000000013
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5199,0.3238,7,0,0.3285029121135763,0.3235,-0.03340000000000004
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5593,0.3452,10,0,0.3589458094789717,0.3629,-0.01200000000000001
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5691,0.3746,1,0,0.0,-0.005199999999999982,0.046599999999999975
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5363,0.3264,4,0,0.05752582028967514,-0.03280000000000005,-0.048199999999999965
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Detail,Browsing,Detail -> Browsing,backward,0.4445,0.324,10,0,0.1649258137980663,-0.12460000000000004,-0.05059999999999998
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Browsing,Overview,Browsing -> Overview,backward,0.4382,0.3301,4,0,0.008769264507357518,-0.006300000000000028,0.006099999999999994
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4377,0.33,5,0,0.008769264507357518,-0.006800000000000028,0.006000000000000005
3,MoveFirst,5,Baseline,2,user_events_20260610_152858_170.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3949,0.3002,4,1,0.05446510840307214,-0.04720000000000002,-0.0262
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4917,0.5005,0,0,0.0,,
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0849,0.523,4,1,0.4157368059623977,-0.4151,0.02300000000000002
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0879,0.5254,1,0,0.0,0.0030000000000000027,0.0023999999999999577
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3907,0.3017,8,1,0.10734222865878108,-0.011099999999999999,-0.06529999999999997
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5852,0.3583,3,0,0.20160954940819514,0.11730000000000007,0.05770000000000003
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.6098,0.9056,1,0,0.0,0.0,0.0
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.6102,0.9055,2,0,0.0,0.00039999999999995595,-9.999999999998899e-05
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Detail,Browsing -> Detail,forward,0.7247,0.3437,5,1,0.1355523785249878,-0.08609999999999995,-0.04039999999999999
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6201,0.3381,0,0,0.0,,
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.2391,0.4038,1,0,0.0,0.0,0.0
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.2383,0.4025,3,0,0.0,-0.0007999999999999952,-0.0012999999999999678
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.8632,0.4852,1,0,0.0,0.0,0.0
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8632,0.4841,2,0,0.0,0.0,-0.0011000000000000454
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Detail,Browsing -> Detail,forward,0.7001,0.3571,5,1,0.20781383601491224,-0.16310000000000002,-0.12810000000000005
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5845,0.2992,0,0,0.0,,
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.2635,0.2996,0,0,0.0,,
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.2626,0.2997,3,0,0.0,-0.0009000000000000119,0.0001000000000000445
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.8303,0.341,1,0,0.0,0.0,0.0
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8308,0.3408,3,0,0.0,0.0004999999999999449,-0.00020000000000003348
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Overview,Browsing -> Overview,backward,0.5637,0.9127,1,0,0.0,0.0,0.0
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Overview,Browsing,Overview -> Browsing,forward,0.563,0.912,2,0,0.0,-0.0007000000000000339,-0.0006999999999999229
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5279,0.4486,5,1,0.46571736422190807,-0.03579999999999994,-0.46409999999999996
3,MoveFirst,6,Baseline,3,user_events_20260610_153046_860.tsv,Detail,Overview,Detail -> Overview,backward,0.5796,0.8484,1,0,0.0,0.0,0.0
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5002,0.505,1,0,0.0,0.00019999999999997797,0.0050000000000000044
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Overview,Browsing -> Overview,backward,0.5131,0.8497,4,1,0.3499452977552413,0.0131,0.3497
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5131,0.8496,6,1,0.3499452977552413,0.0131,0.3496
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Overview,Browsing -> Overview,backward,0.5107,0.8541,1,0,0.0,0.0,0.0
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5107,0.8542,3,0,0.0,0.0,9.999999999998899e-05
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Overview,Browsing -> Overview,backward,0.8857,0.3916,0,0,0.0,,
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8846,0.3921,3,0,0.0,-0.0010999999999999899,0.0005000000000000004
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Overview,Browsing -> Overview,backward,0.8914,0.2901,1,0,0.0,0.0,0.0
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8912,0.2924,1,0,0.0,-0.00019999999999997797,0.0022999999999999687
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Detail,Browsing -> Detail,forward,0.54,0.2523,2,0,0.17445884901603578,-0.16899999999999993,-0.04329999999999995
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Detail,Browsing,Detail -> Browsing,backward,0.4571,0.2262,7,0,0.26245510468071204,-0.25189999999999996,-0.06939999999999996
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3407,0.2805,5,1,0.1884714287619899,0.1728,0.05400000000000002
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Detail,Browsing,Detail -> Browsing,backward,0.496,0.3473,1,0,0.0,0.0,0.0
4,TouchFirst,1,Baseline,1,user_events_20260610_155503_229.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5983,0.3907,3,0,0.19319391812373396,0.15670000000000006,0.11299999999999999
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5007,0.503,1,0,0.0,0.0007000000000000339,0.0030000000000000027
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5022,0.2711,4,1,0.32518417662035526,0.3172,0.039599999999999996
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6542,0.2545,2,0,0.03394657567413832,-0.031399999999999983,-0.012900000000000023
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5601,0.217,6,0,0.17657438494975392,-0.12549999999999994,-0.05040000000000003
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Detail,Overview,Detail -> Overview,backward,0.8737,0.249,1,0,0.0,0.0716,-0.007599999999999996
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Overview,Browsing,Overview -> Browsing,forward,0.874,0.249,0,0,0.0,,
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3395,0.2887,7,2,0.10984736235836792,-0.06159999999999999,0.06530000000000002
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6191,0.285,5,0,0.06058976811310634,0.27959999999999996,-0.0037000000000000366
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4737,0.2658,5,1,0.3152114232108163,-0.31320000000000003,-0.026500000000000024
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Detail,Browsing,Detail -> Browsing,backward,0.3506,0.253,5,0,0.07199868054346552,-0.12309999999999999,-0.012799999999999978
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4607,0.3329,4,1,0.17062394459254432,0.13129999999999997,0.08869999999999997
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5458,0.6115,1,0,0.0,-0.008099999999999996,-0.0030999999999999917
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.7425,0.2846,4,1,0.12857726229402042,0.05580000000000007,-0.0781
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Detail,Browsing,Detail -> Browsing,backward,0.7271,0.2622,9,1,0.1741033330506987,0.04039999999999999,-0.10050000000000003
4,TouchFirst,2,Baseline,2,user_events_20260610_155739_340.tsv,Browsing,Detail,Browsing -> Detail,forward,0.6647,0.4247,2,0,0.16967748819451567,-0.051100000000000034,0.1618
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.486,0.5003,3,0,0.0,-0.014000000000000012,0.00029999999999996696
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0523,0.5102,6,1,0.4478161920537046,-0.4477,0.010199999999999987
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0523,0.5107,7,1,0.4478161920537046,-0.4477,0.010700000000000043
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0584,0.563,6,1,0.05315453446760303,0.006100000000000001,0.05279999999999996
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0656,0.567,5,1,0.05315453446760303,0.013300000000000006,0.05679999999999996
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.8808,0.3607,1,0,0.0,0.0,0.0
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8809,0.3609,0,0,0.0,,
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.9001,0.3968,4,1,0.04093539870132501,0.019299999999999984,0.036099999999999965
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8999,0.3958,6,1,0.04093539870132501,0.019100000000000006,0.035099999999999965
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.7455,0.3581,1,0,0.0,-0.0242,0.03999999999999998
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.7428,0.3574,3,0,0.04675082886965747,-0.026900000000000035,0.0393
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.3906,0.2672,3,1,0.0027892651361963,-0.35490000000000005,-0.09089999999999998
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.391,0.2674,2,0,0.0,0.00040000000000001146,0.00020000000000003348
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Overview,Browsing -> Overview,backward,0.8912,0.3323,1,0,0.0,0.0,0.0
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.8905,0.3335,1,0,0.0,-0.0007000000000000339,0.0012000000000000344
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3828,0.3274,5,1,0.13304766575579913,0.061899999999999955,-0.010199999999999987
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Detail,Overview,Detail -> Overview,backward,0.5734,0.4518,1,0,0.0,0.0,0.0
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5735,0.4505,3,0,0.0,9.999999999998899e-05,-0.0012999999999999678
4,TouchFirst,3,Baseline,3,user_events_20260610_160000_702.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5406,0.376,2,0,0.0,0.0,0.0
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5008,0.4962,1,0,0.0,0.0008000000000000229,-0.0038000000000000256
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.1172,0.6043,2,2,0.0015811388300841385,0.0339,0.03259999999999996
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.2176,0.7195,5,2,0.049313413026899795,0.13429999999999997,0.14780000000000004
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Detail,Browsing,Detail -> Browsing,backward,0.1318,0.5856,5,3,0.29426870449902054,-0.11810000000000001,-0.09140000000000004
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.0332,0.6871,3,1,0.20668791033738115,-0.2062,-0.007299999999999973
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.0404,0.6923,4,1,0.050487622245457345,-0.0428,-0.0018000000000000238
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6516,0.6013,3,2,0.36994888437816104,0.0683999999999999,0.33859999999999996
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5218,0.6302,3,2,0.2304878308365303,-0.22809999999999997,-0.03070000000000006
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5905,0.7009,7,3,0.3247186943152995,-0.1594,0.039999999999999925
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6104,0.7009,9,2,0.18135570616099603,0.027900000000000036,0.05699999999999994
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4104,0.6062,4,2,0.43534675242023396,-0.28170000000000006,0.02179999999999993
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.3823,0.676,5,2,0.24632781157038153,-0.20020000000000004,0.24560000000000004
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Detail,Browsing,Detail -> Browsing,backward,0.9166,0.64,4,2,0.15422101526645524,-9.999999999998899e-05,-0.05799999999999994
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4746,0.7054,5,3,0.46435969690494644,-0.45909999999999995,0.0039000000000000146
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5132,0.7134,5,2,0.2801393525235239,-0.23660000000000003,0.02190000000000003
4,TouchFirst,4,Ours,1,user_events_20260610_160513_121.tsv,Detail,Browsing,Detail -> Browsing,backward,0.7252,0.6154,1,0,0.0,0.0,0.0
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5018,0.4966,0,0,0.0,,
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.6798,0.6668,2,1,0.09234738761870852,-0.07020000000000004,0.05999999999999994
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6789,0.6662,4,1,0.09234738761870852,-0.07110000000000005,0.05940000000000001
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6773,0.6618,7,0,0.00576354534692696,-0.0024999999999999467,-0.004999999999999893
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.703,0.6461,6,0,0.031454964861990675,0.025699999999999945,-0.015700000000000047
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.7057,0.656,7,0,0.031454964861990675,0.02839999999999998,-0.005800000000000027
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Detail,Browsing,Detail -> Browsing,backward,0.7342,0.6166,1,0,0.0,0.0,0.0
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5224,0.6235,3,1,0.06775433565462811,-0.060800000000000076,0.029900000000000038
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5077,0.6354,5,1,0.08259111428073154,-0.07550000000000001,0.04179999999999995
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5083,0.6401,7,0,0.030226212723860373,-0.014100000000000001,0.016599999999999948
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5124,0.6366,12,0,0.0361814235192321,-0.010000000000000009,0.0131
4,TouchFirst,5,Ours,2,user_events_20260610_160655_592.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5375,0.6162,11,0,0.03980351809817563,0.019399999999999973,-0.021500000000000075
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5011,0.4888,1,0,0.0,0.0010999999999999899,-0.011199999999999988
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5959,0.6107,6,2,0.21412800969124807,0.09589999999999999,0.11070000000000002
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6051,0.6711,7,2,0.21412800969124807,0.10509999999999997,0.17110000000000003
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5483,0.6847,8,1,0.13168920756120647,-0.047599999999999976,0.07399999999999995
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.457,0.6893,6,1,0.1295240462481152,-0.12620000000000003,-0.0038000000000000256
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.461,0.6928,12,1,0.14193022065998065,-0.12220000000000003,-0.000300000000000078
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.4672,0.6951,13,0,0.1134209102932742,-0.0811,0.010400000000000076
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4823,0.6994,10,0,0.03547661911288778,0.02560000000000001,0.010700000000000043
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.4884,0.7087,7,0,0.021602327789611558,0.021199999999999997,0.013599999999999945
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.673,0.6059,1,0,0.0,0.0,0.0
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5801,0.6451,3,2,0.05581431544288415,-0.0033000000000000806,0.055300000000000016
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5732,0.6868,5,2,0.05581431544288415,-0.010199999999999987,0.09699999999999998
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6216,0.6069,1,1,0.0,0.037900000000000045,0.10550000000000004
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,Overview,Browsing -> Overview,backward,1.0,0.6349,2,1,0.10682340567497368,0.08320000000000005,-0.06699999999999995
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Overview,Browsing,Overview -> Browsing,forward,1.0,0.6334,2,0,0.0,0.0,-0.0015000000000000568
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,Overview,Browsing -> Overview,backward,1.0,0.5313,6,1,0.10360000000000003,0.0,-0.10360000000000003
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Overview,Browsing,Overview -> Browsing,forward,1.0,0.5325,6,1,0.10360000000000003,0.0,-0.10240000000000005
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4323,0.6638,1,0,0.0,0.0,0.0
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.4365,0.6818,3,0,0.0,0.0041999999999999815,0.018000000000000016
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.436,0.6917,2,0,0.011452947218947624,-0.005400000000000016,-0.010099999999999998
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4348,0.718,6,0,0.040492631945795124,-0.006599999999999995,0.016199999999999992
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.4432,0.7214,9,0,0.04957998579606418,0.0017999999999999683,0.019600000000000062
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.445,0.7192,12,0,0.05273874764279145,0.003599999999999992,0.01739999999999997
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.3496,0.6906,2,0,0.05806978560318614,-0.0499,-0.02970000000000006
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.3489,0.6951,4,0,0.05806978560318614,-0.050600000000000034,-0.0252
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5166,0.6926,2,1,0.15983632253026847,-0.0666000000000001,0.14529999999999998
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.6745,0.69,3,1,0.10869908003290549,-0.07550000000000001,0.07819999999999994
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6452,0.7069,4,1,0.10869908003290549,-0.1048,0.09509999999999996
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6255,0.64,2,0,0.03162910052467502,-0.010600000000000054,-0.029799999999999938
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,1.0,0.6196,3,2,0.25592029023826196,0.25,0.008300000000000085
4,TouchFirst,6,Ours,3,user_events_20260610_160750_683.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,1.0,0.6548,5,2,0.25592029023826196,0.25,0.043500000000000094
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4941,0.4979,1,0,0.0,-0.005900000000000016,-0.0020999999999999908
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0001,0.3216,7,4,0.5307792217262446,-0.4999,-0.1784
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0001,0.3218,2,0,0.0,0.0,0.00019999999999997797
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0,0.3392,4,1,0.017600287353949078,-0.0001,0.017600000000000005
