participant,participant_order,participant_session,condition,condition_session,source_file,touch_kind,timestamp_utc,event,mode,candidate_index,selected_index,position,depth,wrong_touch,answered_touch
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:15.364614900+00:00,touch_started,Browsing,3.0,,0.6319,0.3727,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:16.626393800+00:00,touch_started,Browsing,4.0,,0.6175,0.3423,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:18.015488100+00:00,touch_started,Browsing,5.0,,0.615,0.3452,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:20.253579700+00:00,touch_started,Detail,5.0,5.0,0.6488,0.3476,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:20.807851600+00:00,touch_started,Browsing,5.0,,0.6254,0.3283,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:23.815945400+00:00,touch_started,Detail,5.0,5.0,0.6394,0.3552,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:25.504981900+00:00,touch_started,Browsing,5.0,,0.6171,0.3142,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:26.368127300+00:00,touch_started,Browsing,6.0,,0.6213,0.3178,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:37.990866700+00:00,touch_started,Browsing,7.0,,0.6271,0.3218,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:38.839677600+00:00,touch_started,Detail,7.0,7.0,0.6185,0.338,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,touch_started,2026-06-10 06:28:40.872696400+00:00,touch_started,Browsing,7.0,,0.6226,0.405,False,True
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:27:03.168015500+00:00,selection_confirmed,Browsing,3.0,3.0,0.5122,0.3645,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:27:11.290075300+00:00,selection_confirmed,Browsing,3.0,3.0,0.5817,0.325,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:27:20.699271700+00:00,selection_confirmed,Browsing,4.0,4.0,0.6059,0.3179,False,True
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:27:27.825752200+00:00,selection_confirmed,Browsing,4.0,4.0,0.5634,0.3806,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:27:39.702151+00:00,selection_confirmed,Browsing,3.0,3.0,0.4861,0.3009,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:02.889724600+00:00,selection_confirmed,Browsing,1.0,1.0,0.4824,0.3098,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:04.807540300+00:00,selection_confirmed,Browsing,1.0,1.0,0.5478,0.3136,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:06.961142200+00:00,selection_confirmed,Browsing,1.0,1.0,0.5435,0.3369,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:18.015488100+00:00,selection_confirmed,Browsing,5.0,5.0,0.615,0.3452,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:20.807851600+00:00,selection_confirmed,Browsing,5.0,5.0,0.6254,0.3283,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:37.991372100+00:00,selection_confirmed,Browsing,7.0,7.0,0.6271,0.3218,True,False
3,MoveFirst,4,ScreenTouch,1,user_events_20260610_152641_898.tsv,selection_confirmed,2026-06-10 06:28:40.872696400+00:00,selection_confirmed,Browsing,7.0,7.0,0.6226,0.405,False,True
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:14.380586600+00:00,touch_started,Browsing,4.0,,0.4613,0.3484,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:15.141075800+00:00,touch_started,Detail,4.0,4.0,0.4453,0.2938,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:15.928340800+00:00,touch_started,Browsing,4.0,,0.4523,0.2939,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:20.353754700+00:00,touch_started,Detail,4.0,4.0,0.5224,0.369,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:22.205020800+00:00,touch_started,Browsing,4.0,,0.5537,0.3559,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:35.349404400+00:00,touch_started,Detail,4.0,4.0,0.5635,0.3332,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:41.713287800+00:00,touch_started,Browsing,4.0,,0.4874,0.3054,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:43.330791+00:00,touch_started,Detail,4.0,4.0,0.5037,0.3323,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:45.449794100+00:00,touch_started,Browsing,4.0,,0.5067,0.3162,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:50.218675+00:00,touch_started,Detail,4.0,4.0,0.5251,0.3474,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:29:58.797912800+00:00,touch_started,Browsing,4.0,,0.4024,0.3453,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:01.383844700+00:00,touch_started,Browsing,3.0,,0.1735,0.3343,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:06.236500600+00:00,touch_started,Browsing,2.0,,0.2917,0.3422,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:07.392594600+00:00,touch_started,Detail,2.0,2.0,0.5199,0.3238,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:09.136786600+00:00,touch_started,Browsing,2.0,,0.5593,0.3452,False,True
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:13.834524+00:00,touch_started,Detail,2.0,2.0,0.5691,0.3746,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:14.972346500+00:00,touch_started,Browsing,2.0,,0.5363,0.3264,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:16.580260900+00:00,touch_started,Detail,2.0,2.0,0.4445,0.324,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:20.929981+00:00,touch_started,Browsing,4.0,,0.3698,0.3364,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:21.269735500+00:00,touch_started,Browsing,3.0,,0.368,0.3263,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:23.651872500+00:00,touch_started,Browsing,2.0,,0.4421,0.3264,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,touch_started,2026-06-10 06:30:24.880100600+00:00,touch_started,Browsing,1.0,,0.3949,0.3002,False,True
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:29:14.380586600+00:00,selection_confirmed,Browsing,4.0,4.0,0.4613,0.3484,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:29:15.929347300+00:00,selection_confirmed,Browsing,4.0,4.0,0.4523,0.2939,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:29:22.205020800+00:00,selection_confirmed,Browsing,4.0,4.0,0.5537,0.3559,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:29:41.713287800+00:00,selection_confirmed,Browsing,4.0,4.0,0.4874,0.3054,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:29:45.450379200+00:00,selection_confirmed,Browsing,4.0,4.0,0.5067,0.3162,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:30:06.237507200+00:00,selection_confirmed,Browsing,2.0,2.0,0.2917,0.3422,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:30:09.136786600+00:00,selection_confirmed,Browsing,2.0,2.0,0.5593,0.3452,False,True
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:30:14.972346500+00:00,selection_confirmed,Browsing,2.0,2.0,0.5363,0.3264,True,False
3,MoveFirst,5,ScreenTouch,2,user_events_20260610_152858_170.tsv,selection_confirmed,2026-06-10 06:30:24.881613300+00:00,selection_confirmed,Browsing,1.0,1.0,0.3949,0.3002,False,True
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:11.866033300+00:00,touch_started,Browsing,2.0,,0.4018,0.367,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:12.132463+00:00,touch_started,Browsing,1.0,,0.3864,0.3304,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:13.294374900+00:00,touch_started,Browsing,1.0,,0.3944,0.3113,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:14.283143100+00:00,touch_started,Browsing,1.0,,0.3907,0.3017,False,True
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:18.331624100+00:00,touch_started,Detail,1.0,1.0,0.5852,0.3583,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:28.491182200+00:00,touch_started,Browsing,5.0,,0.8108,0.3841,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:31.042749500+00:00,touch_started,Browsing,6.0,,0.7247,0.3437,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:44.425862+00:00,touch_started,Detail,6.0,6.0,0.6201,0.3381,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:31:54.301594500+00:00,touch_started,Browsing,2.0,,0.1742,0.307,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:32:04.046981400+00:00,touch_started,Browsing,6.0,,0.7001,0.3571,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:32:13.793505400+00:00,touch_started,Detail,6.0,6.0,0.5845,0.2992,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:32:22.050578700+00:00,touch_started,Browsing,3.0,,0.1704,0.2684,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,touch_started,2026-06-10 06:32:41.074303500+00:00,touch_started,Browsing,4.0,,0.5279,0.4486,False,True
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,selection_confirmed,2026-06-10 06:31:14.284648900+00:00,selection_confirmed,Browsing,1.0,1.0,0.3907,0.3017,False,True
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,selection_confirmed,2026-06-10 06:31:31.042749500+00:00,selection_confirmed,Browsing,6.0,6.0,0.7247,0.3437,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,selection_confirmed,2026-06-10 06:32:04.046981400+00:00,selection_confirmed,Browsing,6.0,6.0,0.7001,0.3571,True,False
3,MoveFirst,6,ScreenTouch,3,user_events_20260610_153046_860.tsv,selection_confirmed,2026-06-10 06:32:41.074303500+00:00,selection_confirmed,Browsing,4.0,4.0,0.5279,0.4486,False,True
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:55:57.146360200+00:00,touch_started,Browsing,6.0,,0.6185,0.3178,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:03.908738600+00:00,touch_started,Browsing,7.0,,0.2313,0.2458,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:06.501052900+00:00,touch_started,Browsing,6.0,,0.2136,0.2445,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:07.338440300+00:00,touch_started,Browsing,5.0,,0.2102,0.2468,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:08.316435300+00:00,touch_started,Browsing,4.0,,0.2158,0.2434,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:10.085113+00:00,touch_started,Browsing,3.0,,0.2167,0.2391,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:11.230380600+00:00,touch_started,Browsing,2.0,,0.2101,0.2451,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:11.975434700+00:00,touch_started,Browsing,1.0,,0.2154,0.2418,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:25.538052600+00:00,touch_started,Browsing,6.0,,0.8989,0.3345,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:28.864311500+00:00,touch_started,Browsing,7.0,,0.54,0.2523,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:30.210201600+00:00,touch_started,Detail,7.0,7.0,0.4571,0.2262,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:33.868911700+00:00,touch_started,Browsing,7.0,,0.2885,0.2505,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:34.380757+00:00,touch_started,Browsing,6.0,,0.3221,0.2732,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:35.854666400+00:00,touch_started,Browsing,5.0,,0.2679,0.2452,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:41.919335800+00:00,touch_started,Browsing,4.0,,0.8015,0.2848,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:42.798768200+00:00,touch_started,Browsing,5.0,,0.8004,0.2894,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:43.442267100+00:00,touch_started,Browsing,6.0,,0.8011,0.2915,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:57.123293600+00:00,touch_started,Browsing,7.0,,0.1679,0.2265,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:56:59.535476700+00:00,touch_started,Browsing,6.0,,0.3407,0.2805,False,True
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:57:13.784179900+00:00,touch_started,Detail,6.0,6.0,0.496,0.3473,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:57:17.682663200+00:00,touch_started,Browsing,6.0,,0.365,0.2472,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:57:18.488657400+00:00,touch_started,Browsing,5.0,,0.2824,0.2316,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,touch_started,2026-06-10 06:57:22.811471500+00:00,touch_started,Browsing,4.0,,0.5983,0.3907,False,True
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,selection_confirmed,2026-06-10 06:56:28.864839900+00:00,selection_confirmed,Browsing,7.0,7.0,0.54,0.2523,True,False
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,selection_confirmed,2026-06-10 06:56:59.536549+00:00,selection_confirmed,Browsing,6.0,6.0,0.3407,0.2805,False,True
4,TouchFirst,1,ScreenTouch,1,user_events_20260610_155503_229.tsv,selection_confirmed,2026-06-10 06:57:22.811471500+00:00,selection_confirmed,Browsing,4.0,4.0,0.5983,0.3907,False,True
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:57:56.411143400+00:00,touch_started,Browsing,4.0,,0.7654,0.3375,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:57:58.758612200+00:00,touch_started,Browsing,5.0,,0.7732,0.4064,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:02.395596900+00:00,touch_started,Browsing,6.0,,0.6848,0.3797,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:09.068916800+00:00,touch_started,Browsing,7.0,,0.2773,0.2384,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:10.405502900+00:00,touch_started,Browsing,6.0,,0.185,0.2315,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:12.682705100+00:00,touch_started,Browsing,5.0,,0.5022,0.2711,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:21.388462800+00:00,touch_started,Detail,5.0,5.0,0.6542,0.2545,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:23.004975500+00:00,touch_started,Browsing,5.0,,0.5601,0.217,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:33.573803500+00:00,touch_started,Browsing,6.0,,0.874,0.249,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:35.766744700+00:00,touch_started,Browsing,6.0,,0.8414,0.2929,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:40.058209800+00:00,touch_started,Browsing,7.0,,0.4011,0.2234,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:40.569066800+00:00,touch_started,Browsing,6.0,,0.3491,0.2353,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:41.908058100+00:00,touch_started,Browsing,5.0,,0.3395,0.2887,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:44.115591600+00:00,touch_started,Detail,5.0,5.0,0.6191,0.285,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:47.114471400+00:00,touch_started,Browsing,5.0,,0.8139,0.2907,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:49.395152800+00:00,touch_started,Browsing,6.0,,0.7869,0.2923,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:52.262024300+00:00,touch_started,Browsing,7.0,,0.4737,0.2658,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:54.196851+00:00,touch_started,Detail,7.0,7.0,0.3506,0.253,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:58:58.686167+00:00,touch_started,Browsing,7.0,,0.2293,0.2455,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:00.032546700+00:00,touch_started,Browsing,6.0,,0.2134,0.2464,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:06.268494800+00:00,touch_started,Browsing,5.0,,0.721,0.2854,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:07.987024500+00:00,touch_started,Browsing,6.0,,0.7156,0.2749,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:13.547895400+00:00,touch_started,Browsing,7.0,,0.3294,0.2442,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:16.017627100+00:00,touch_started,Browsing,6.0,,0.4607,0.3329,False,True
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:23.956897500+00:00,touch_started,Detail,6.0,6.0,0.5458,0.6115,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:33.758224200+00:00,touch_started,Browsing,6.0,,0.2743,0.2262,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:34.220824600+00:00,touch_started,Browsing,5.0,,0.269,0.2277,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:35.619192500+00:00,touch_started,Browsing,4.0,,0.2697,0.2361,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:36.584891800+00:00,touch_started,Browsing,3.0,,0.2876,0.2357,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:39.549222200+00:00,touch_started,Browsing,2.0,,0.6867,0.3627,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:41.238265+00:00,touch_started,Browsing,3.0,,0.7425,0.2846,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:42.290331400+00:00,touch_started,Detail,3.0,3.0,0.7271,0.2622,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,touch_started,2026-06-10 06:59:45.570773+00:00,touch_started,Browsing,3.0,,0.6647,0.4247,False,True
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:58:12.684218100+00:00,selection_confirmed,Browsing,5.0,5.0,0.5022,0.2711,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:58:23.005976+00:00,selection_confirmed,Browsing,5.0,5.0,0.5601,0.217,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:58:41.909057700+00:00,selection_confirmed,Browsing,5.0,5.0,0.3395,0.2887,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:58:52.263030700+00:00,selection_confirmed,Browsing,7.0,7.0,0.4737,0.2658,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:59:16.019915100+00:00,selection_confirmed,Browsing,6.0,6.0,0.4607,0.3329,False,True
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:59:41.239271300+00:00,selection_confirmed,Browsing,3.0,3.0,0.7425,0.2846,True,False
4,TouchFirst,2,ScreenTouch,2,user_events_20260610_155739_340.tsv,selection_confirmed,2026-06-10 06:59:45.572286600+00:00,selection_confirmed,Browsing,3.0,3.0,0.6647,0.4247,False,True
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,touch_started,2026-06-10 07:00:28.151270400+00:00,touch_started,Browsing,6.0,,0.7531,0.2989,True,False
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,touch_started,2026-06-10 07:01:03.908486600+00:00,touch_started,Browsing,6.0,,0.6781,0.4442,True,False
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,touch_started,2026-06-10 07:01:14.763305500+00:00,touch_started,Browsing,7.0,,0.3209,0.3376,True,False
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,touch_started,2026-06-10 07:01:17.752144100+00:00,touch_started,Browsing,6.0,,0.3828,0.3274,False,True
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,touch_started,2026-06-10 07:01:27.818258300+00:00,touch_started,Browsing,4.0,,0.5735,0.4505,True,False
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,touch_started,2026-06-10 07:01:39.168787800+00:00,touch_started,Browsing,4.0,,0.5406,0.376,False,True
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,selection_confirmed,2026-06-10 07:01:17.752144100+00:00,selection_confirmed,Browsing,6.0,6.0,0.3828,0.3274,False,True
4,TouchFirst,3,ScreenTouch,3,user_events_20260610_160000_702.tsv,selection_confirmed,2026-06-10 07:01:39.168787800+00:00,selection_confirmed,Browsing,4.0,4.0,0.5406,0.376,False,True
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:05:43.706523100+00:00,touch_started,Browsing,2.0,,0.1172,0.6043,True,False
